inadimplente_2anos,idade,renda_mensal,dependentes,uso_limite_rotativo,razao_divida,linhas_credito_abertas,financiamentos_imobiliarios,atrasos_30_59_dias,atrasos_60_89_dias,atrasos_90_mais_dias
0,59,5400.0,0.0,0.044214024,0.569709313,8,3,0,0,0
0,62,3952.0,2.0,0.554506319,0.609157602,15,1,0,1,0
0,60,,1.0,0.038325912,2.0,5,1,0,0,0
0,52,5430.0,0.0,0.00970585,0.285951022,9,1,0,0,0
0,29,6790.0,0.0,0.216418709,0.168605507,14,0,0,0,0
0,22,820.0,0.0,0.9999999,0.0,1,0,0,0,0
0,53,,0.0,0.001758484,2.0,10,2,0,0,0
0,72,7750.0,1.0,0.019234641,0.165268998,11,1,0,0,0
0,35,4406.0,0.0,1.00239984,0.73519401,6,2,0,0,0
0,61,8208.0,1.0,0.031069117,0.22572786,11,2,0,0,0
0,26,400.0,0.0,0.172126596,0.793017456,4,0,0,0,0
0,92,6650.0,0.0,0.9999999,0.056833559,2,0,0,0,0
0,60,4400.0,0.0,0.089998703,0.417859577,8,1,0,0,0
0,33,1928.0,0.0,0.265201721,0.932089165,5,2,0,0,0
0,44,532.0,0.0,0.026914598,2.0,9,1,0,0,0
0,66,4527.0,0.0,0.470932753,0.81934629,20,1,0,0,0
0,54,6000.0,0.0,0.091810685,0.329445092,12,1,0,0,0
0,35,3100.0,0.0,0.69030969,0.013544018,4,0,0,0,0
0,40,3583.0,1.0,0.0,0.455357143,7,2,0,0,0
0,57,,,0.009627459,2.0,8,0,0,0,0
0,56,5000.0,0.0,0.322153244,0.627274545,5,2,0,0,0
0,49,2166.0,2.0,0.138974199,0.946931241,14,2,0,0,0
1,60,7083.0,0.0,0.791695743,0.047995483,3,0,1,0,0
0,59,5750.0,0.0,0.446510698,0.183098592,8,0,0,0,0
0,70,4500.0,0.0,0.113918196,0.361475228,11,1,0,0,0
0,51,,1.0,0.278336568,2.0,3,1,0,0,0
0,45,7083.0,2.0,0.657908926,0.181394692,8,0,0,0,0
0,28,4100.0,0.0,0.058641903,0.059985369,12,0,0,0,0
0,26,2883.0,1.0,0.595743543,0.263176144,4,0,0,0,0
0,77,15227.0,1.0,0.003114197,0.002101392,6,0,0,0,0
0,78,2916.0,0.0,0.939797255,0.492972232,15,2,0,0,0
0,81,4401.0,1.0,0.089216422,0.065879146,11,0,0,0,0
0,47,6400.0,2.0,0.744896551,0.532260584,10,1,0,0,0
0,54,22212.0,1.0,0.230324857,0.333408364,16,8,0,0,0
0,21,1736.0,0.0,1.146422629,0.011514105,1,0,0,0,0
0,46,2869.0,2.0,0.055512456,0.412543554,8,1,0,0,0
0,40,5333.0,1.0,0.422176209,0.843457068,9,3,1,0,0
0,44,6016.0,2.0,0.060828728,0.293501745,8,1,0,0,0
0,56,9334.0,0.0,0.0,0.436422067,6,2,0,0,0
0,66,3799.0,1.0,0.007146254,0.219473684,9,1,0,0,0
0,48,7250.0,2.0,0.222994938,0.475520618,9,1,1,0,0
1,36,,0.0,1.023932142,2.0,1,0,1,0,0
0,38,,0.0,0.0,2.0,9,2,0,0,0
0,27,1799.0,0.0,0.269351614,0.298888889,5,0,0,0,0
0,65,13933.0,1.0,0.311261071,0.280249749,10,1,0,0,0
0,29,3600.0,0.0,0.167366527,0.006942516,2,0,0,0,0
0,52,0.0,1.0,0.330657306,2.0,23,0,1,0,0
0,74,3833.0,0.0,0.0,0.0,5,0,1,0,0
0,39,9000.0,1.0,0.145783993,0.348405733,11,1,2,0,0
0,80,,0.0,0.19890005,2.0,7,0,0,0,0
0,29,8000.0,0.0,0.170209614,0.17960255,4,1,1,1,0
0,35,1500.0,3.0,0.9999999,0.0,0,0,0,0,13
0,75,,0.0,0.081021848,2.0,4,0,0,0,0
0,56,6250.0,0.0,0.0,0.37450008,5,1,0,0,0
0,30,,0.0,0.005241018,2.0,3,0,0,0,0
1,25,4000.0,0.0,0.9999999,0.154211447,3,0,0,0,0
0,49,3823.0,0.0,0.9999999,0.331328452,10,1,0,0,0
0,64,0.0,0.0,0.035769721,2.0,19,0,0,0,0
0,63,,0.0,0.050264701,2.0,15,2,1,0,0
0,51,,0.0,0.07216694,2.0,10,1,0,0,0
0,43,7534.0,2.0,0.015796066,0.411413404,15,2,0,0,0
0,62,3596.0,0.0,0.510166616,0.419516264,7,1,0,0,0
0,63,4010.0,0.0,0.021703717,0.327349788,6,1,0,0,0
0,50,6500.0,1.0,0.0,0.232118136,4,1,0,0,0
0,48,9142.0,0.0,0.459116375,0.048999234,7,0,1,0,0
0,62,12000.0,2.0,0.013564297,0.230064161,8,2,0,0,0
0,56,6565.0,1.0,0.019487241,0.181693573,12,1,1,0,0
0,53,5453.0,4.0,0.580333626,0.096993033,3,0,0,0,1
0,71,3900.0,0.0,0.216934348,0.727762112,17,1,0,0,0
0,67,,,0.0,0.0,4,0,0,0,0
0,54,6408.0,0.0,0.698681126,0.455921361,6,0,0,0,0
0,66,3000.0,0.0,0.002173756,0.446517827,4,1,0,0,0
0,53,6650.0,0.0,0.501158699,0.439031725,11,1,0,0,0
0,32,,0.0,0.012856783,2.0,8,1,0,0,0
0,70,,0.0,0.001719554,2.0,7,0,0,0,0
0,63,11907.0,3.0,0.884172401,0.529979845,25,2,0,0,0
0,42,4078.0,0.0,0.279376516,1.118901692,10,2,0,0,0
0,64,4300.0,1.0,0.958200818,0.307835387,9,1,0,1,0
0,42,7100.0,2.0,0.659943595,0.333474159,9,2,0,0,0
0,45,8000.0,1.0,0.318804164,0.147606549,5,0,0,0,0
0,42,,0.0,0.119606184,2.0,6,2,0,0,0
1,62,,,0.609794898,2.0,15,0,3,0,0
0,69,6941.0,0.0,0.248705632,0.21233074,8,1,0,0,0
0,61,19400.0,0.0,0.004299857,0.331787021,12,2,0,0,0
0,35,4400.0,0.0,0.373126041,0.059077482,2,0,0,0,0
0,43,25000.0,3.0,0.015678125,0.17299308,16,1,0,0,0
0,33,,0.0,0.127785781,2.0,3,1,0,0,0
0,57,4500.0,0.0,0.027289442,0.072650522,8,0,0,0,0
0,51,12216.0,3.0,0.186584577,0.05967095,6,1,0,0,0
0,48,,0.0,0.025607582,2.0,7,1,0,0,0
0,51,7333.0,4.0,0.0,0.243796019,14,1,0,0,0
0,29,3100.0,1.0,0.108984431,0.007094486,3,0,0,0,0
0,57,10833.0,0.0,0.023634829,0.21515599,9,2,0,0,0
0,31,2300.0,2.0,0.148229481,0.640156454,14,1,0,0,0
0,29,3300.0,0.0,0.517276658,0.161769161,4,0,0,0,0
0,76,3014.0,0.0,0.00719982,0.16318408,5,2,0,0,0
0,65,9684.0,0.0,0.032972317,0.009086216,9,0,0,0,0
0,30,5600.0,0.0,0.641143502,0.647741475,6,2,0,0,0
0,42,0.0,1.0,0.023950051,2.0,6,0,0,0,0
1,49,5916.0,2.0,0.761937597,0.207368599,10,2,3,0,0
0,49,8333.0,2.0,0.767440928,1.209263259,16,3,1,0,0
0,67,,1.0,0.35953517,2.0,10,0,0,0,0
1,30,4300.0,2.0,0.503930131,0.174610556,4,0,0,0,0
0,64,,0.0,0.9999999,2.0,0,0,0,0,0
0,44,4000.0,2.0,0.796416287,0.628842789,4,2,0,0,0
0,74,5621.0,1.0,0.074144247,0.009249377,6,0,0,0,0
0,54,5500.0,0.0,0.054809693,0.577531358,22,2,0,0,0
1,48,3704.0,1.0,0.434871335,0.341430499,7,1,0,0,0
0,41,8760.0,0.0,0.113896308,0.190959936,10,2,0,0,0
0,39,,,0.097084511,2.0,8,0,0,0,0
0,56,3993.0,2.0,0.393425104,0.550575864,10,2,0,0,0
1,38,,0.0,0.9999999,2.0,4,1,0,2,6
0,43,,0.0,0.056672218,2.0,6,2,0,0,0
0,70,0.0,0.0,0.055850114,2.0,7,1,0,0,0
1,45,3365.0,1.0,1.053386979,0.86838978,11,1,3,2,0
1,50,,0.0,0.807621799,2.0,4,0,2,0,1
0,75,7696.0,0.0,0.035284421,0.123554632,14,1,0,0,0
0,59,900.0,1.0,0.9999999,0.025527192,0,0,0,0,1
0,58,3323.0,0.0,0.142294694,0.648616125,15,1,0,0,0
0,23,,0.0,0.9999999,0.0,0,0,0,0,0
0,36,4166.0,0.0,0.380340585,0.257259419,4,2,0,0,0
0,57,,0.0,0.13800119,2.0,9,1,0,0,0
0,44,5000.0,2.0,0.029072649,0.358528294,11,1,0,0,0
0,65,,0.0,0.077783273,2.0,7,2,0,0,0
0,62,1.0,0.0,0.565543446,2.0,4,1,0,0,0
0,67,8500.0,0.0,0.012871987,0.213269027,7,1,0,0,0
0,38,4200.0,3.0,0.449464165,0.463937158,11,1,1,0,0
0,63,7200.0,0.0,0.891821742,0.761144286,31,2,1,0,0
0,45,2000.0,0.0,0.0,0.0,2,0,0,0,0
0,89,3697.0,0.0,0.002856042,0.22417523,23,1,0,0,0
0,66,2666.0,0.0,0.001882553,0.022872141,10,0,0,0,0
0,64,11030.0,0.0,0.0,0.22735926,8,2,0,0,0
0,59,7333.0,1.0,0.484933558,0.267521134,10,1,2,0,0
1,29,9166.0,1.0,0.804101,0.127740809,5,0,1,0,1
0,42,4167.0,2.0,0.073242941,0.335892514,11,1,0,0,0
0,90,,0.0,0.003813392,2.0,11,0,0,0,0
0,36,3600.0,0.0,0.053655971,0.512635379,4,1,0,0,0
0,58,2000.0,0.0,0.109415825,0.24037981,8,0,0,0,0
0,48,9000.0,3.0,0.08066513,0.013998445,3,0,0,0,0
0,39,4708.0,2.0,0.933729395,0.093650457,9,0,0,0,0
0,83,1700.0,0.0,0.0,0.226337449,8,0,0,0,0
0,32,4040.0,1.0,0.007497917,0.094283593,2,0,1,0,0
0,63,,0.0,0.010656897,2.0,9,2,0,0,0
1,38,5950.0,0.0,0.974471631,0.264493362,6,0,0,0,0
1,30,800.0,0.0,0.9999999,0.0,0,0,98,98,98
1,42,4100.0,0.0,0.423628819,0.446476469,7,1,0,0,0
0,76,,0.0,0.120248573,2.0,7,0,0,0,0
0,60,833.0,0.0,0.023970037,0.075539568,7,0,0,0,0
0,28,0.0,1.0,0.0,2.0,3,0,0,0,0
0,60,2171.0,1.0,0.600402152,0.387661142,9,0,0,0,0
0,45,,0.0,0.0,2.0,9,2,0,0,0
0,57,6866.0,3.0,0.136791097,0.564292995,17,3,1,1,0
0,65,,0.0,0.090084885,2.0,9,1,0,0,0
0,48,1538.0,2.0,0.007709914,0.000649773,3,0,0,0,0
0,27,2000.0,0.0,0.627890802,0.053973013,3,0,1,0,0
0,47,4666.0,1.0,0.116322287,0.331476323,6,1,0,0,0
0,40,3816.0,0.0,0.656213751,0.948650773,6,2,0,0,0
0,50,,2.0,0.002322506,2.0,11,3,0,0,0
0,54,8838.0,1.0,0.339016131,0.268582419,9,2,0,0,0
0,40,2600.0,0.0,0.195468231,0.644367551,8,1,0,0,0
0,83,,0.0,0.226717663,2.0,18,1,3,0,0
0,49,,0.0,0.022922724,2.0,5,2,0,0,0
0,45,4809.0,3.0,0.005409278,0.132432432,10,1,0,0,0
0,43,16250.0,0.0,0.093512619,0.34816319,5,2,0,0,0
0,77,7500.0,0.0,0.040201005,0.170643914,5,2,0,0,0
0,40,6200.0,0.0,0.782520499,0.133526851,5,0,0,0,0
0,47,1859.0,0.0,0.027864285,0.254301075,2,0,0,0,0
0,64,7000.0,1.0,0.444007578,0.664905014,20,2,0,0,0
0,78,10500.0,0.0,0.071451698,0.027235501,10,0,0,0,0
0,45,9533.0,1.0,0.105650887,0.211453744,9,1,0,0,0
0,76,5689.0,0.0,0.140295401,0.547627417,14,2,0,0,0
0,65,,,0.018460118,2.0,4,1,0,0,0
0,55,,0.0,0.019356445,2.0,8,2,0,0,0
0,55,,0.0,0.027251934,2.0,8,1,0,0,0
0,25,1650.0,0.0,0.225101814,0.213809812,5,0,1,0,0
0,53,3083.0,0.0,0.031629426,0.447470817,7,1,0,0,0
0,44,6500.0,2.0,0.0773167,0.312874942,18,1,0,0,0
0,72,4314.0,0.0,0.009043212,0.084125145,17,0,0,0,0
0,35,2400.0,1.0,0.175304116,0.175343607,2,0,0,0,0
0,24,0.0,0.0,0.0,2.0,3,0,0,0,0
0,48,2000.0,0.0,0.9999999,0.0,0,0,0,0,0
0,42,4100.0,0.0,0.030940554,0.343818581,9,1,2,0,0
0,63,5308.0,0.0,0.162997296,0.212657751,8,0,1,0,0
0,31,3433.0,0.0,0.121761403,0.147350029,3,0,0,0,0
0,42,5747.0,0.0,0.404516853,0.843771747,15,2,0,0,0
1,46,4483.0,3.0,0.90085438,0.532114184,9,1,1,0,0
0,36,7089.0,0.0,0.22418787,0.256699577,15,0,0,0,0
0,49,6532.0,2.0,0.484351565,0.533445584,7,2,0,0,0
0,71,1250.0,0.0,0.135803494,0.07753797,4,0,0,0,0
0,39,1900.0,0.0,0.047984005,0.415570752,4,0,1,0,0
0,34,6500.0,2.0,0.105705011,0.297646516,4,1,0,0,0
0,31,5750.0,0.0,0.067029275,0.027125717,5,0,0,0,0
1,48,3000.0,1.0,0.473882724,0.423192269,8,0,0,0,0
0,70,7459.0,0.0,0.093791733,0.558579088,13,3,0,0,0
0,42,9459.0,0.0,0.0,0.439217759,7,2,0,0,0
0,71,365.0,0.0,0.869252639,2.0,9,1,0,0,0
0,75,4000.0,0.0,0.9999999,0.0,1,0,0,0,0
0,31,6500.0,1.0,0.113497635,0.025073066,5,0,0,0,0
0,45,13136.0,3.0,0.0,0.253634772,3,1,0,0,0
0,61,12000.0,1.0,0.01399972,0.169319223,9,1,0,0,0
1,32,3230.0,0.0,0.9999999,0.10182606,1,0,0,1,1
0,60,4800.0,1.0,0.650241484,0.692355759,12,1,0,0,0
0,64,16000.0,0.0,0.329413443,0.07055809,6,0,0,0,0
0,49,,0.0,0.971495408,2.0,11,1,0,0,0
0,67,10224.0,1.0,0.080481275,0.118239609,6,1,0,0,0
1,39,3666.0,0.0,1.390303453,0.345786747,15,0,2,0,1
0,57,3200.0,0.0,0.9999999,0.345204624,4,1,0,0,0
0,58,7000.0,3.0,0.41996912,0.025282103,4,0,0,0,0
0,54,,0.0,0.199121256,2.0,9,2,0,0,0
0,63,5550.0,1.0,0.061387722,0.190956584,7,2,0,0,0
0,51,5300.0,0.0,0.006317859,0.276740238,15,1,0,0,0
0,41,6265.0,2.0,0.783325451,0.647143313,13,1,7,0,0
1,49,2700.0,0.0,0.829628412,0.672343576,18,0,0,0,0
0,49,5791.0,0.0,0.115377719,0.043162983,14,0,0,0,0
0,47,8404.0,2.0,0.160228558,0.214991077,8,2,0,0,0
0,44,7116.0,2.0,0.0,0.370099761,3,1,1,0,0
0,57,3000.0,0.0,0.785541816,1.236921026,5,1,0,0,1
1,42,9500.0,3.0,0.044924262,1.032312388,9,6,1,0,0
0,28,2873.0,0.0,0.138748691,0.117606124,3,0,0,0,0
0,65,,0.0,0.135328267,2.0,9,1,0,0,0
0,42,10930.0,0.0,0.30649215,0.690513219,13,4,0,0,0
0,36,8383.0,2.0,0.160274266,0.235329198,9,2,0,0,0
0,61,6666.0,0.0,0.023602693,0.071246438,8,1,0,0,0
0,42,8000.0,2.0,0.096998328,0.020997375,4,0,0,0,0
0,44,3910.0,1.0,0.0,0.098951675,3,0,0,0,0
0,28,10500.0,0.0,0.036376099,0.131416056,10,1,0,0,0
0,58,,0.0,0.023207109,2.0,10,1,0,0,0
0,57,7000.0,1.0,0.022979166,0.059848593,12,0,0,0,0
0,42,6400.0,2.0,1.100789921,0.119356351,2,0,0,0,0
0,75,,0.0,0.547890422,2.0,9,1,1,0,0
0,61,3000.0,0.0,0.01564453,0.203265578,7,0,0,0,0
0,33,4200.0,0.0,0.069591528,0.51154487,7,1,0,0,0
0,42,10800.0,2.0,0.067121117,0.242107212,9,1,0,0,0
0,51,,0.0,0.9999999,2.0,1,0,0,0,0
0,34,88430.0,0.0,0.027461516,0.007859235,8,0,0,0,0
0,66,10300.0,0.0,0.201665781,0.674497622,13,7,1,0,0
0,60,10000.0,1.0,0.259124447,0.118088191,12,0,0,0,0
0,43,5000.0,2.0,0.9999999,0.094381124,2,1,1,0,0
0,39,,0.0,0.95649323,2.0,13,1,0,0,0
0,55,8552.0,2.0,0.045134828,0.426283175,14,3,0,0,0
0,39,6500.0,0.0,0.014214529,0.343177973,18,1,0,0,0
0,41,3051.0,2.0,0.878053049,0.528833552,4,1,0,0,0
0,52,6252.0,3.0,0.116194662,0.46345754,6,3,0,0,0
0,53,13285.0,1.0,0.858101061,0.489688394,9,3,0,1,0
0,53,0.0,0.0,0.760737081,2.0,20,2,0,0,0
0,45,7027.0,0.0,0.9999999,0.491605009,7,1,0,0,0
0,59,5500.0,0.0,0.121280731,0.257953099,7,1,0,0,0
0,45,6500.0,0.0,0.333290472,0.420089217,20,1,2,1,0
0,61,4690.0,0.0,0.86689176,0.305904924,4,1,0,0,0
0,52,3400.0,1.0,0.373362664,0.376359894,3,1,0,0,0
0,53,3680.0,1.0,0.133319899,0.206465634,13,0,0,0,0
0,45,1800.0,0.0,0.007719691,0.002776235,3,0,0,0,0
0,45,8666.0,1.0,0.00378197,0.031844929,7,0,0,0,0
0,53,7400.0,0.0,0.0,0.255506013,8,1,0,0,0
1,41,15000.0,0.0,0.830867653,0.250183321,14,1,1,1,1
0,47,,0.0,0.033750456,2.0,19,5,0,0,0
1,59,2523.0,1.0,0.502171498,0.495641838,3,1,0,2,3
0,45,,2.0,0.003712051,2.0,13,4,0,0,0
0,32,,,0.0,2.0,6,1,1,0,0
0,56,,3.0,0.019548384,2.0,13,2,0,0,0
0,66,3034.0,1.0,8e-05,0.002635914,5,0,0,0,0
0,69,,,0.038848058,2.0,6,1,0,0,0
0,46,8772.0,4.0,0.043481066,0.562749345,12,2,0,0,0
0,31,,0.0,0.0,2.0,2,0,0,0,0
0,47,10333.0,0.0,0.196570639,0.422005032,7,1,0,0,0
0,56,8723.0,2.0,0.025003454,0.065337001,14,0,0,0,0
0,35,4229.0,1.0,0.877296792,0.206619385,3,0,0,1,0
0,31,2800.0,3.0,1.00999643,0.134237772,2,0,0,0,0
0,48,6792.0,0.0,1.006538304,0.545267187,7,1,1,0,0
0,33,,0.0,0.679788518,2.0,10,2,1,0,0
0,51,4988.0,0.0,0.020157915,0.215874925,12,1,0,0,0
0,41,5621.0,3.0,0.191208258,0.335467805,6,1,0,0,0
0,62,2500.0,0.0,0.550362409,0.734106357,6,1,0,0,0
1,27,6600.0,0.0,0.645240878,0.169216785,8,2,0,0,0
0,39,7083.0,3.0,0.211890582,0.313805759,13,2,0,0,0
1,45,9400.0,3.0,0.760447825,0.396766301,19,2,0,0,0
0,60,11000.0,0.0,0.027844204,0.278520135,10,3,0,0,0
0,33,6600.0,0.0,0.752159573,0.203908499,7,0,0,0,0
0,63,2500.0,0.0,0.034132196,0.011995202,3,0,0,0,0
0,40,,0.0,0.975141854,2.0,2,1,1,0,0
0,42,9000.0,3.0,0.108924173,0.056993667,5,0,0,0,0
0,50,5655.0,0.0,0.394933709,0.324080622,8,1,0,0,0
0,37,10000.0,0.0,0.016198362,0.394060594,9,1,0,0,0
0,69,5758.0,0.0,0.015947363,0.002083695,3,0,0,0,0
0,58,895.0,0.0,0.075889935,2.0,9,2,0,0,0
0,59,3578.0,0.0,0.728427157,0.154791841,4,0,0,0,0
0,51,9583.0,2.0,0.024155666,0.355070952,11,2,0,0,0
0,45,2000.0,3.0,0.711032108,1.006996502,11,2,1,0,0
0,27,,0.0,0.984477769,2.0,5,1,1,1,0
0,33,2400.0,0.0,0.095513124,0.906705539,9,2,0,0,0
0,48,10000.0,0.0,0.000366124,0.0,7,0,0,0,0
0,69,1300.0,0.0,0.433079636,1.697924673,11,3,2,1,0
0,60,8450.0,0.0,0.107476784,0.903798367,11,3,0,0,0
0,29,2360.0,0.0,0.594400933,0.171961033,6,0,0,0,0
0,53,4660.0,1.0,0.436503735,0.157906029,4,0,0,0,0
0,65,,1.0,0.147945253,2.0,11,3,0,0,0
0,65,,0.0,0.532653822,2.0,11,2,0,0,0
0,35,5200.0,0.0,0.489680842,0.431455489,7,1,0,0,0
0,70,,,0.07159642,2.0,2,1,0,0,0
0,31,,0.0,0.006414771,2.0,16,1,0,0,0
1,56,,0.0,1.018855796,2.0,8,1,0,0,0
0,62,5000.0,0.0,0.180919349,0.099980004,10,0,0,0,0
0,32,3258.0,1.0,0.198700325,0.169070267,12,0,0,1,0
0,57,3500.0,0.0,0.19016661,0.978863182,25,1,0,0,0
0,29,,0.0,0.576001667,2.0,4,0,0,0,0
0,47,7000.0,0.0,0.67218469,0.538637338,6,1,0,0,0
0,60,5416.0,0.0,0.659524538,0.639652944,11,3,0,0,0
0,61,4000.0,0.0,0.902137683,0.301924519,10,0,0,0,0
0,93,5390.0,1.0,0.132397394,0.114635504,8,0,1,1,0
0,54,7083.0,1.0,0.354336682,0.445087521,24,2,0,0,0
0,65,10600.0,3.0,0.211930175,0.370719743,15,2,0,0,0
0,33,2600.0,0.0,0.63399393,0.525182622,9,1,0,0,0
0,65,,0.0,0.216489616,2.0,9,1,1,0,0
0,46,,2.0,0.088962728,2.0,9,2,0,0,0
0,72,1630.0,0.0,0.022498692,0.267933783,7,0,0,0,0
0,66,,0.0,0.251249583,2.0,2,0,1,0,0
0,67,4000.0,0.0,0.679813777,0.786053487,9,2,0,0,0
0,34,16500.0,2.0,0.011746538,0.103145264,12,0,0,0,0
0,68,3750.0,0.0,0.0,0.0,10,0,0,0,0
0,51,15416.0,1.0,0.843559671,0.657910099,13,2,0,0,0
0,68,11249.0,0.0,0.032038794,0.185777778,6,2,0,0,0
0,56,8875.0,0.0,0.000136451,0.135646688,12,1,0,0,0
0,47,6000.0,1.0,0.186449844,0.617897017,11,2,0,0,0
0,30,4034.0,5.0,0.245864402,0.721437423,6,1,0,0,0
0,45,,3.0,0.25770851,2.0,9,1,0,0,0
0,72,10000.0,0.0,0.012674893,0.00269973,5,0,0,0,0
0,44,7333.0,3.0,0.492754069,0.412735206,4,2,0,0,0
0,39,6000.0,3.0,0.004918653,0.000833194,2,0,1,0,0
0,64,,0.0,0.018475234,2.0,17,1,0,0,0
0,26,5333.0,0.0,0.027073071,0.007874016,4,0,0,0,0
0,29,2981.0,0.0,0.0,0.110999329,3,0,0,0,0
0,71,4565.0,0.0,0.524218331,0.489049496,5,2,0,0,0
0,31,3160.0,0.0,0.233343187,1.08383423,15,3,0,0,0
0,49,7416.0,0.0,0.000349991,0.408655791,15,2,0,0,0
0,89,2200.0,0.0,0.006722902,0.101317583,12,1,0,0,0
0,44,,0.0,0.840879874,2.0,4,0,3,1,1
0,50,,1.0,0.07217457,2.0,8,2,0,0,0
0,78,2200.0,0.0,0.03053654,0.011358473,5,0,0,0,0
0,43,8084.0,3.0,0.9999999,0.177489177,3,1,0,0,0
0,42,13749.0,3.0,0.344843677,0.331054545,6,2,2,0,0
1,57,7600.0,0.0,0.484555918,0.534271806,30,2,0,0,0
0,56,7041.0,0.0,1.001807623,1.172394206,5,2,0,0,0
1,35,7818.0,0.0,0.732353834,0.460928507,16,2,0,0,0
0,55,12579.0,2.0,0.002799925,0.181081081,9,1,0,0,0
1,67,23480.0,0.0,0.965961362,0.08926366,6,1,1,0,0
0,84,5000.0,0.0,0.9999999,0.0,1,0,0,0,0
0,59,11186.0,0.0,0.712891913,0.390006257,14,3,1,0,0
0,60,4903.0,1.0,0.012919586,0.335848287,19,1,0,0,0
0,57,16483.0,0.0,0.093748253,0.225006066,13,2,0,0,0
0,64,5550.0,1.0,0.815087397,0.540803459,4,1,0,0,0
0,27,2199.0,0.0,0.297639809,0.221818182,7,0,1,0,0
0,34,7132.0,0.0,0.0,0.070236927,3,0,0,0,0
0,78,3834.0,1.0,0.048937694,0.278226858,5,1,0,0,0
0,64,,0.0,0.023099538,2.0,1,0,0,0,0
0,53,5552.0,1.0,0.237541415,0.27408608,7,1,0,0,0
0,29,4379.0,0.0,0.925701706,0.362557078,8,0,3,1,0
0,39,15000.0,0.0,0.9999999,0.452703153,5,2,0,0,0
0,49,6364.0,3.0,0.320114996,0.503534957,6,1,0,0,0
0,65,,0.0,0.052085824,2.0,2,0,0,0,0
0,62,,0.0,0.468028875,2.0,7,1,2,0,0
0,68,1585.0,0.0,0.102829439,0.645018916,8,0,0,0,0
0,63,10000.0,0.0,0.013439462,0.102089791,4,1,0,0,0
0,66,15557.0,0.0,0.052964901,0.425890217,9,2,0,0,0
0,36,5500.0,1.0,0.050043825,0.383021269,11,1,0,0,0
0,51,8811.0,1.0,0.747560026,0.301634135,14,1,0,0,0
0,59,1000.0,0.0,0.187116433,1.071928072,12,1,1,0,0
0,45,,,0.0,2.0,4,1,1,0,0
0,26,4367.0,3.0,0.753266718,0.096611722,4,0,0,1,0
0,55,3400.0,0.0,0.612046214,0.448691561,9,1,0,0,0
1,55,10400.0,2.0,0.0,0.156331122,4,1,0,0,1
0,43,8200.0,1.0,0.702693502,0.137056457,7,0,0,0,0
0,54,,0.0,0.047223437,2.0,9,1,0,0,0
1,36,7650.0,5.0,0.123717472,0.208338779,11,2,0,1,0
0,41,3000.0,1.0,0.13740458,0.580473176,9,1,0,0,0
0,52,5640.0,2.0,0.075444137,0.210423684,15,1,1,0,0
0,62,9915.0,0.0,0.734858899,0.43565954,8,2,2,0,0
0,60,1.0,2.0,0.0121873,2.0,10,0,0,0,0
0,49,6000.0,0.0,0.030213746,0.431928012,3,1,0,0,0
0,43,6500.0,2.0,0.222503666,0.302568836,6,3,0,0,0
0,34,5000.0,0.0,0.036302769,0.587282543,6,1,0,0,0
0,53,958.0,0.0,0.595361855,0.045881126,1,0,1,0,0
0,69,3725.0,0.0,0.284173514,0.494900698,9,2,0,0,0
0,36,4166.0,0.0,0.308273461,0.717302616,10,1,0,0,0
0,34,7750.0,1.0,0.9999999,0.307057154,4,1,0,0,0
0,46,2773.0,0.0,0.119094045,0.177721702,3,1,0,0,0
0,48,,0.0,0.148168348,2.0,4,1,0,1,0
0,63,3200.0,0.0,0.179996079,0.079975008,7,0,0,0,0
0,58,4900.0,0.0,0.709503649,0.625178535,9,2,0,0,0
0,80,,0.0,0.004223774,1.0,3,0,0,0,0
0,65,2666.0,0.0,0.497972343,0.767904012,8,1,0,0,0
0,46,,0.0,0.952377976,2.0,4,0,0,0,0
0,56,3000.0,0.0,0.079452105,1.602465845,9,3,0,0,0
0,49,4375.0,3.0,0.600056563,0.362659963,4,1,0,0,0
0,22,929.0,0.0,0.08194537,0.003225806,3,0,0,0,0
0,40,10416.0,0.0,0.023808682,0.13593165,8,2,0,0,0
1,38,10000.0,5.0,0.694902359,0.382061794,8,2,1,0,0
0,66,3100.0,0.0,0.883107089,0.010964205,3,0,1,0,1
0,35,7400.0,0.0,0.646154744,0.600594514,16,2,1,0,0
0,38,,0.0,0.39816743,2.0,8,0,0,0,5
0,65,7300.0,2.0,0.327957163,0.776742912,10,2,0,0,0
0,69,3958.0,0.0,0.017636813,0.018691589,11,0,0,0,0
0,52,7972.0,3.0,0.149742513,0.492662737,5,4,0,0,0
0,51,,2.0,0.103780017,2.0,8,1,1,1,1
0,47,4500.0,0.0,0.741762912,0.202843812,2,0,0,0,0
0,40,8333.0,1.0,0.034281022,0.330933525,7,2,0,0,0
0,91,5700.0,0.0,0.000785686,0.0,3,0,0,0,0
0,64,6183.0,0.0,0.328526594,0.681274256,13,2,0,0,0
0,49,4200.0,1.0,0.613851753,0.489407284,12,1,0,0,0
0,55,2600.0,0.0,0.0,0.31064975,4,1,0,0,0
0,67,11000.0,0.0,0.045831806,0.200799927,7,2,0,0,0
0,90,1552.0,0.0,0.022131858,0.008370895,3,0,0,0,0
0,77,,0.0,0.010363367,2.0,3,0,0,0,0
0,33,4400.0,0.0,0.110330471,0.58782095,10,2,0,0,0
1,39,9450.0,2.0,0.614855947,0.341339541,12,2,0,0,0
